level;time;correct;attempt;PlayerType;PlayerName;PlayerAlias;PlayerSkill;GuesserType;GuesserName;GuesserAlias;GuesserSkill; 
DM-TokaraForest;2014-6-26 12:5:00;yes;2;bot;BotTracker;Marcos;4;human;Xenija;Cortez;0
DM-TokaraForest;2014-6-26 12:5:00;yes;3;human;Xenija;Cortez;0;bot;BotTracker;Marcos;4
DM-TokaraForest;2014-6-26 12:5:00;yes;3;bot;BotTracker;Marcos;4;human;Xenija;Cortez;0
DM-TokaraForest;2014-6-26 12:5:00;yes;4;human;Xenija;Cortez;0;bot;BotTracker;Marcos;4
DM-TokaraForest;2014-6-26 12:5:00;yes;5;human;Xenija;Cortez;0;bot;BotTracker;Marcos;4
DM-TokaraForest;2014-6-26 12:5:00;yes;6;human;Xenija;Cortez;0;bot;BotTracker;Marcos;4
DM-TokaraForest;2014-6-26 12:5:00;yes;7;human;Xenija;Cortez;0;bot;BotTracker;Marcos;4
DM-TokaraForest;2014-6-26 12:5:00;no;1;bot;NizorBot;Sean;7;human;Xenija;Cortez;0
DM-TokaraForest;2014-6-26 12:5:00;no;2;bot;NizorBot;Sean;7;human;Xenija;Cortez;0
DM-TokaraForest;2014-6-26 12:5:00;yes;1;bot;Conscious-Robots;Bobby;7;human;tmchojo;Benny;0
DM-TokaraForest;2014-6-26 12:5:00;no;2;human;Player;Ronny;0;human;Xenija;Cortez;0
DM-TokaraForest;2014-6-26 12:5:00;yes;1;human;Player;Malcolm;0;human;tmchojo;Benny;0
DM-TokaraForest;2014-6-26 12:5:00;yes;2;human;Player;Malcolm;0;human;tmchojo;Benny;0
DM-TokaraForest;2014-6-26 12:5:00;yes;3;human;Player;Malcolm;0;human;tmchojo;Benny;0
DM-TokaraForest;2014-6-26 12:5:00;yes;4;human;Player;Malcolm;0;human;tmchojo;Benny;0
DM-TokaraForest;2014-6-26 12:5:00;yes;5;human;Player;Malcolm;0;human;tmchojo;Benny;0
DM-TokaraForest;2014-6-26 12:5:00;yes;6;human;Player;Malcolm;0;human;tmchojo;Benny;0
DM-TokaraForest;2014-6-26 12:5:00;yes;7;human;Player;Malcolm;0;human;tmchojo;Benny;0
DM-TokaraForest;2014-6-26 12:5:00;yes;8;human;Player;Malcolm;0;human;tmchojo;Benny;0
DM-TokaraForest;2014-6-26 12:5:00;yes;2;human;tmchojo;Benny;0;human;Player;Malcolm;0
DM-TokaraForest;2014-6-26 12:5:00;yes;1;bot;OvGUBot;Man;7;bot;BotTracker;Marcos;4
DM-TokaraForest;2014-6-26 12:5:00;yes;2;bot;OvGUBot;Man;7;bot;BotTracker;Marcos;4
DM-TokaraForest;2014-6-26 12:5:00;yes;3;bot;OvGUBot;Man;7;bot;BotTracker;Marcos;4
DM-TokaraForest;2014-6-26 12:5:00;no;3;human;tmchojo;Benny;0;human;Player;Malcolm;0
DM-TokaraForest;2014-6-26 12:5:00;no;1;human;Player;Malcolm;0;bot;OvGUBot;Man;7
DM-TokaraForest;2014-6-26 12:5:00;no;2;human;Player;Malcolm;0;bot;OvGUBot;Man;7
DM-TokaraForest;2014-6-26 12:5:00;yes;1;human;tmchojo;Benny;0;human;Xenija;Cortez;0
DM-TokaraForest;2014-6-26 12:5:00;no;2;human;tmchojo;Benny;0;human;Xenija;Cortez;0
DM-TokaraForest;2014-6-26 12:5:00;no;3;human;tmchojo;Benny;0;human;Xenija;Cortez;0
DM-TokaraForest;2014-6-26 12:5:00;no;4;human;tmchojo;Benny;0;human;Xenija;Cortez;0
DM-TokaraForest;2014-6-26 12:5:00;no;5;human;Player;Ronny;0;human;Juan_CVC;Alphonse;0
DM-TokaraForest;2014-6-26 12:5:00;yes;23;bot;ADANN;Noble;7;human;Juan_CVC;Alphonse;0
DM-TokaraForest;2014-6-26 12:5:00;no;1;human;Juan_CVC;Alphonse;0;human;Xenija;Cortez;0
DM-TokaraForest;2014-6-26 12:5:00;no;24;bot;ADANN;Noble;7;human;Juan_CVC;Alphonse;0
DM-TokaraForest;2014-6-26 12:5:00;no;25;bot;ADANN;Noble;7;human;Juan_CVC;Alphonse;0
DM-TokaraForest;2014-6-26 12:5:00;yes;1;bot;Conscious-Robots;Bobby;7;human;Player;Malcolm;0
DM-TokaraForest;2014-6-26 12:5:00;yes;2;bot;Conscious-Robots;Bobby;7;human;Player;Malcolm;0
DM-TokaraForest;2014-6-26 12:5:00;yes;3;bot;Conscious-Robots;Bobby;7;human;Player;Malcolm;0
DM-TokaraForest;2014-6-26 12:5:00;yes;2;bot;OvGUBot;Man;7;human;Juan_CVC;Alphonse;0
DM-TokaraForest;2014-6-26 12:5:00;yes;3;bot;OvGUBot;Man;7;human;Juan_CVC;Alphonse;0
DM-TokaraForest;2014-6-26 12:5:00;yes;1;human;Xenija;Cortez;0;human;Player;Ronny;0
DM-TokaraForest;2014-6-26 12:5:00;yes;1;bot;Conscious-Robots;Bobby;7;human;Player;Ronny;0
